"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16434140","Закрыта","27.07.2021 10:41:45","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 10:41:45","нет","980","Technology TT","980","1"
"TT16434141","Закрыта","27.07.2021 10:41:45","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:41:45","нет","236","OBO","236","1"
"TT16434142","Закрыта","27.07.2021 10:41:45","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 10:41:45","нет","980","Technology TT","980","1"
"TT16434143","Закрыта","27.07.2021 10:41:46","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","26.11.2021 2:41:45","нет","980","Technology TT","980","1"
"TT16434144","Закрыта","27.07.2021 10:41:47","Администрирование","Администрирование B2C","Корректировка РФА","29.07.2021 10:41:47","нет","2528","OBO","2528","1"
"TT16434145","Закрыта","27.07.2021 10:41:48","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:41:48","нет","281","OBO","281","1"
"TT16434146","Закрыта","27.07.2021 10:41:48","Администрирование","Администрирование B2B","Заявка от действующего клиента","28.07.2021 10:41:48","нет","20","Telesales","20","1"
"TT16434148","Закрыта","27.07.2021 10:41:50","Претензия","NPS","Передача данных - Низкая скорость","27.07.2022 10:41:50","нет","980","NPS","980","1"
"TT16434150","Закрыта","27.07.2021 10:41:53","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:41:53","нет","212","OBO","212","1"
"TT16434151","Закрыта","27.07.2021 10:41:54","Администрирование","Администрирование B2C","Ошибочный наличный платёж","27.07.2021 18:41:54","нет","144","OBO","144","1"
"TT16434152","Закрыта","27.07.2021 10:41:56","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","28.07.2021 10:41:56","нет","1245","B2B Admin","1245","1"
"TT16434153","Закрыта","27.07.2021 10:41:57","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:41:57","нет","282","OBO","282","1"
"TT16434154","Закрыта","27.07.2021 10:42:01","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:42:01","нет","255","OBO","255","1"
"TT16434155","Закрыта","27.07.2021 10:42:11","Администрирование","Администрирование B2B","Запрос компенсации","30.07.2021 10:42:11","нет","1333","CKBO B2B","1333","1"
"TT16434156","Закрыта","27.07.2021 10:42:30","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","28.07.2021 10:42:30","нет","1316","B2B Admin","1316","1"
"TT16434157","Закрыта","27.07.2021 10:42:50","Претензия","NPS","Передача данных - Низкая скорость","27.07.2022 10:42:50","нет","979","NPS","979","1"
"TT16434159","Закрыта","27.07.2021 10:43:02","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","06.08.2021 10:43:02","нет","13094","OBO","13094","1"
"TT16434160","Закрыта","27.07.2021 10:43:09","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:43:09","нет","235","OBO","235","1"
"TT16434161","Закрыта","27.07.2021 10:43:12","Администрирование","Администрирование B2C","Перечисление на номер телефона","11.08.2021 10:43:12","нет","11291","OBO","11291","1"
"TT16434162","Закрыта","27.07.2021 10:43:17","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","26.11.2021 2:43:17","нет","978","Technology TT","978","1"
"TT16434163","Закрыта","27.07.2021 10:43:42","Администрирование","Администрирование B2B","Переоформление с юр.лица на юр.лицо","28.07.2021 10:43:42","нет","1364","B2B Admin","1364","1"
"TT16434164","Закрыта","27.07.2021 10:43:50","Администрирование","Администрирование B2C","Заявка на замену сим 4G","30.07.2021 10:43:50","нет","4035","OBO","4035","1"
"TT16434165","Закрыта","27.07.2021 10:43:52","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","30.07.2021 10:43:52","нет","1285","Contact_Center","1285","1"
"TT16434166","Закрыта","27.07.2021 10:43:52","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:43:52","нет","229","OBO","229","1"
"TT16434167","Закрыта","27.07.2021 10:43:54","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:43:54","нет","2530","OBO","2530","1"
"TT16434170","Закрыта","27.07.2021 10:43:57","Претензия","Телефония","Недостаточно средств","30.07.2021 10:43:57","нет","3166","OBO","3166","1"
"TT16434171","Закрыта","27.07.2021 10:44:09","Претензия","Проблемы с платежами","Автоплатеж","30.07.2021 10:44:09","нет","1552","OBO","1552","1"
"TT16434172","Закрыта","27.07.2021 10:44:22","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:44:22","нет","1976","OBO","1976","1"
