"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16442064","Закрыта","28.07.2021 6:15:12","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 18:15:12","нет","220","OBO","220","1"
"TT16442065","Закрыта","28.07.2021 6:15:52","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 6:15:52","нет","13262","OBO","13262","1"
"TT16442066","Назначена на группу","28.07.2021 6:17:51","Претензия","Технологическая заявка","Подключение услуги Стопфрод","29.07.2021 6:17:51","нет","0","ФЗ-115","0","1"
"TT16442068","Закрыта","28.07.2021 6:18:05","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 14:18:05","нет","19","OBO","19","1"
"TT16442069","Закрыта","28.07.2021 6:18:26","Администрирование","Администрирование B2B","Код продавца","31.07.2021 6:18:26","нет","4243","B2B Admin","4243","1"
"TT16442070","Закрыта","28.07.2021 6:18:43","Администрирование","Администрирование B2B","Запрос компенсации","31.07.2021 6:18:43","нет","90","CKBO B2B","90","1"
"TT16442072","Закрыта","28.07.2021 6:19:08","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 6:19:08","нет","236","OBO","236","1"
"TT16442073","Закрыта","28.07.2021 6:20:24","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 18:20:24","нет","231","OBO","231","1"
"TT16442075","Закрыта","28.07.2021 6:20:52","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 6:20:52","нет","7465","Мониторинг","7465","1"
"TT16442076","Закрыта","28.07.2021 6:21:06","Претензия","Телефония","Обрыв звонка","31.07.2021 6:21:06","нет","3154","Tech NSK","0","1"
"TT16442076","Закрыта","28.07.2021 6:21:06","Претензия","Телефония","Обрыв звонка","31.07.2021 6:21:06","нет","3154","OBO","3154","1"
"TT16442077","Закрыта","28.07.2021 6:21:36","Претензия","Личный кабинет","Проблема в работе ЛК","01.08.2021 6:21:36","нет","23457","WEB Support","18840","4"
"TT16442077","Закрыта","28.07.2021 6:21:36","Претензия","Личный кабинет","Проблема в работе ЛК","01.08.2021 6:21:36","нет","23457","OBO","4615","5"
"TT16442077","Закрыта","28.07.2021 6:21:36","Претензия","Личный кабинет","Проблема в работе ЛК","01.08.2021 6:21:36","нет","23457","ESB Support","2","2"
"TT16442079","Закрыта","28.07.2021 6:22:27","Администрирование","Администрирование B2B","Бизнес окружение подключение","30.07.2021 6:22:27","нет","2741","B2B Admin","2741","1"
"TT16442080","Назначена на группу","28.07.2021 6:22:37","Претензия","Технологическая заявка","Подключение услуги Стопфрод","29.07.2021 6:22:37","нет","0","ФЗ-115","0","1"
"TT16442083","Закрыта","28.07.2021 6:23:08","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 18:23:08","нет","498","OBO","498","1"
"TT16442084","Закрыта","28.07.2021 6:23:10","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 6:23:10","нет","234","OBO","234","1"
"TT16442085","Закрыта","28.07.2021 6:23:15","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 6:23:15","нет","9010","Мониторинг","9010","1"
"TT16442086","Закрыта","28.07.2021 6:23:41","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 6:23:41","нет","1285","Tech VLD","643","1"
"TT16442086","Закрыта","28.07.2021 6:23:41","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 6:23:41","нет","1285","OBO","642","1"
"TT16442087","Закрыта","28.07.2021 6:24:24","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","29.07.2021 6:24:24","нет","328","B2B Admin","328","1"
"TT16442088","Закрыта","28.07.2021 6:24:34","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 6:24:34","нет","2072","OBO","2072","1"
"TT16442089","Закрыта","28.07.2021 6:25:23","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 18:25:23","нет","212","OBO","212","1"
"TT16442091","Назначена на группу","28.07.2021 6:25:42","Претензия","Технологическая заявка","Подключение услуги Стопфрод","29.07.2021 6:25:42","нет","0","ФЗ-115","0","1"
"TT16442092","Закрыта","28.07.2021 6:26:52","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 6:26:52","нет","2111","OBO","2111","1"
"TT16442096","Закрыта","28.07.2021 6:27:25","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 22:27:25","нет","1234","Technology TT","1234","1"
"TT16442097","Закрыта","28.07.2021 6:27:35","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 22:27:35","нет","1234","Technology TT","1234","1"
"TT16442098","Закрыта","28.07.2021 6:27:59","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","28.07.2021 14:27:59","нет","55","B2B Admin","55","1"
"TT16442101","Закрыта","28.07.2021 6:28:26","Претензия","Передача данных","Нет соединения 4G","31.07.2021 6:28:26","нет","316","OBO","316","1"
"TT16442102","Закрыта","28.07.2021 6:28:33","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 18:28:33","нет","214","OBO","214","1"
"TT16442103","Закрыта","28.07.2021 6:28:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 6:28:37","нет","231","OBO","231","1"
"TT16442104","Назначена на группу","28.07.2021 6:28:52","Претензия","Технологическая заявка","Подключение услуги Стопфрод","29.07.2021 6:28:52","нет","0","ФЗ-115","0","1"
"TT16442105","Закрыта","28.07.2021 6:29:30","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 6:29:30","нет","231","OBO","231","1"
"TT16442106","Закрыта","28.07.2021 6:29:39","MVNO","Сеть (MVNO)","Поиск сети","31.07.2021 6:29:39","нет","6465","RT L2","4881","3"
"TT16442106","Закрыта","28.07.2021 6:29:39","MVNO","Сеть (MVNO)","Поиск сети","31.07.2021 6:29:39","нет","6465","Tech BRN","1158","1"
"TT16442106","Закрыта","28.07.2021 6:29:39","MVNO","Сеть (MVNO)","Поиск сети","31.07.2021 6:29:39","нет","6465","OBO","426","4"
"TT16442108","Закрыта","28.07.2021 6:30:35","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 6:30:35","нет","2111","OBO","2111","1"
