"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16428423","Закрыта","26.07.2021 15:17:40","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:17:40","нет","1040","OBO","1040","1"
"TT16428424","Закрыта","26.07.2021 15:17:43","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:17:43","нет","704","Technology TT","704","1"
"TT16428425","Закрыта","26.07.2021 15:17:45","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:17:45","нет","1089","OBO","1089","1"
"TT16428426","Закрыта","26.07.2021 15:18:05","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:18:05","нет","1253","OBO","1253","1"
"TT16428427","Закрыта","26.07.2021 15:18:28","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.11.2021 7:18:28","нет","703","Technology TT","703","1"
"TT16428430","Закрыта","26.07.2021 15:18:38","Администрирование","Администрирование B2C","Корректировка РФА","28.07.2021 15:18:38","нет","2662","OBO","2662","1"
"TT16428431","Закрыта","26.07.2021 15:18:41","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 15:18:41","нет","702","NPS","702","1"
"TT16428432","Закрыта","26.07.2021 15:18:45","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:18:45","нет","1039","OBO","1039","1"
"TT16428433","Закрыта","26.07.2021 15:18:45","Администрирование","Администрирование B2B","Запрос доставки оригиналов документов","27.07.2021 15:18:45","нет","1239","B2B Admin","1146","1"
"TT16428433","Закрыта","26.07.2021 15:18:45","Администрирование","Администрирование B2B","Запрос доставки оригиналов документов","27.07.2021 15:18:45","нет","1239","Corp MOS","93","1"
"TT16428434","Закрыта","26.07.2021 15:18:57","Претензия","NPS","Передача данных - Нет соединения","26.07.2022 15:18:57","нет","702","NPS","702","1"
"TT16428435","Закрыта","26.07.2021 15:18:57","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 7:18:57","нет","703","Technology TT","703","1"
"TT16428437","Закрыта","26.07.2021 15:19:09","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 15:19:09","нет","701","NPS","701","1"
"TT16428438","Закрыта","26.07.2021 15:19:10","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:19:10","нет","2663","OBO","2663","1"
"TT16428441","Закрыта","26.07.2021 15:19:39","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:19:39","нет","702","Technology TT","702","1"
"TT16428442","Закрыта","26.07.2021 15:19:40","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:19:40","нет","2577","OBO","2577","1"
"TT16428443","Закрыта","26.07.2021 15:19:52","Претензия","Телефония","Не поступают входящие вызовы","09.08.2021 15:19:52","нет","19743","Tech CHE","3872","1"
"TT16428443","Закрыта","26.07.2021 15:19:52","Претензия","Телефония","Не поступают входящие вызовы","09.08.2021 15:19:52","нет","19743","OBO","15871","1"
"TT16428444","Закрыта","26.07.2021 15:19:56","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:19:56","нет","2661","OBO","2661","1"
"TT16428445","Закрыта","26.07.2021 15:20:02","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:20:02","нет","1253","OBO","1253","1"
"TT16428448","Закрыта","26.07.2021 15:20:05","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.11.2021 7:20:05","нет","701","Technology TT","701","1"
"TT16428449","Назначена на группу","26.07.2021 15:20:15","Администрирование","Администрирование B2B","Жалоба на подключение клиента","29.07.2021 15:20:15","нет","0","DS SPB","0","1"
"TT16428450","Закрыта","26.07.2021 15:20:19","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:20:19","нет","1036","OBO","1036","1"
"TT16428452","Закрыта","26.07.2021 15:20:22","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:20:22","нет","2663","OBO","2663","1"
"TT16428453","Закрыта","26.07.2021 15:20:23","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:20:23","нет","2677","OBO","2677","1"
"TT16428454","Закрыта","26.07.2021 15:20:28","Администрирование","Администрирование B2B","Управление услугой Контроль сотрудников","26.07.2021 23:20:28","нет","153","B2B Admin","153","2"
"TT16428454","Закрыта","26.07.2021 15:20:28","Администрирование","Администрирование B2B","Управление услугой Контроль сотрудников","26.07.2021 23:20:28","нет","153","Corp MOS","0","1"
"TT16428456","Закрыта","26.07.2021 15:20:35","Претензия","Сеть","Поиск сети","29.07.2021 15:20:35","нет","3858","OBO","1327","2"
"TT16428456","Закрыта","26.07.2021 15:20:35","Претензия","Сеть","Поиск сети","29.07.2021 15:20:35","нет","3858","Tech IRK","2531","2"
"TT16428457","Закрыта","26.07.2021 15:20:38","Претензия","Телефония","Не поступают входящие вызовы","29.07.2021 15:20:38","нет","4041","OBO","2908","1"
"TT16428457","Закрыта","26.07.2021 15:20:38","Претензия","Телефония","Не поступают входящие вызовы","29.07.2021 15:20:38","нет","4041","Tech NIN","1133","1"
"TT16428459","Закрыта","26.07.2021 15:20:45","Претензия","CCB","Жалоба на сотрудника телемаркетинга","27.07.2021 15:20:45","нет","701","Technology TT","701","1"
"TT16428460","Закрыта","26.07.2021 15:20:56","Администрирование","Администрирование B2B","Заявка от потенциального клиента MNP","29.07.2021 15:20:54","нет","10","DS MOS","10","1"
"TT16428461","Закрыта","26.07.2021 15:20:58","Администрирование","Администрирование B2B","Регистрационная форма","04.09.2021 15:20:58","нет","4438","Corp RYZ","4438","1"
"TT16428462","Закрыта","26.07.2021 15:21:14","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:21:14","нет","2726","OBO","2726","1"
"TT16428463","Закрыта","26.07.2021 15:21:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:21:31","нет","2669","OBO","2669","1"
"TT16428464","Закрыта","26.07.2021 15:21:32","Претензия","NPS","Передача данных - Нет соединения","26.07.2022 15:21:32","нет","699","NPS","699","1"
"TT16428465","Закрыта","26.07.2021 15:21:36","Претензия","Тарификация","Проблемы со списанием АП","30.07.2021 15:21:36","нет","143","OBO","143","1"
"TT16428466","Закрыта","26.07.2021 15:21:37","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:21:37","нет","700","Technology TT","700","1"
"TT16428467","Закрыта","26.07.2021 15:21:37","Администрирование","Администрирование B2B","Закон Кудрявцева. Предоставление списка номеров","03.08.2021 15:21:37","нет","2930","CKBO B2B","2930","1"
"TT16428470","Закрыта","26.07.2021 15:21:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:21:41","нет","700","Technology TT","700","1"
"TT16428471","Закрыта","26.07.2021 15:21:49","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:21:49","нет","700","Technology TT","700","1"
"TT16428472","Закрыта","26.07.2021 15:22:02","Администрирование","Администрирование B2B","Управление Общими пакетами","27.07.2021 15:22:02","нет","17","B2B Admin","17","1"
"TT16428473","Закрыта","26.07.2021 15:22:10","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 7:22:10","нет","699","Technology TT","699","1"
"TT16428474","Закрыта","26.07.2021 15:22:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:22:12","нет","2665","OBO","2665","1"
"TT16428475","Закрыта","26.07.2021 15:22:28","Претензия","Письменная претензия","Ответ на письменную претензию","25.08.2021 15:22:28","нет","5670","OBO","5670","1"
"TT16428478","Закрыта","26.07.2021 15:22:39","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:22:39","нет","1092","OBO","1092","1"
"TT16428482","Закрыта","26.07.2021 15:22:52","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 15:22:52","нет","11076","Мониторинг","11076","1"
"TT16428483","Закрыта","26.07.2021 15:23:24","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 7:23:24","нет","698","Technology TT","698","1"
"TT16428484","Закрыта","26.07.2021 15:23:42","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 23:23:42","нет","7","OBO","7","1"
"TT16428486","Закрыта","26.07.2021 15:24:02","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","31.07.2021 15:24:02","нет","57","CKBO B2B","53","1"
"TT16428486","Закрыта","26.07.2021 15:24:02","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","31.07.2021 15:24:02","нет","57","Corp TVE","4","1"
"TT16428487","Закрыта","26.07.2021 15:24:23","Администрирование","ГОЗ (corpzapros)","КФО","27.07.2021 15:24:23","нет","5559","Corp TAM","5559","1"
"TT16428488","Закрыта","26.07.2021 15:24:41","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:24:41","нет","1265","OBO","1265","1"
"TT16428489","Закрыта","26.07.2021 15:24:44","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:24:44","нет","697","Technology TT","697","1"
"TT16428491","Закрыта","26.07.2021 15:24:47","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","27.07.2021 15:24:47","нет","865","B2B Admin","865","1"
"TT16428492","Закрыта","26.07.2021 15:24:56","Администрирование","Одобрение ЭРФ","Переоформление","27.07.2021 15:24:56","нет","1454","OBO","1454","1"
"TT16428493","Закрыта","26.07.2021 15:24:57","Администрирование","Одобрение ЭРФ","Переоформление","27.07.2021 15:24:57","нет","1254","OBO","1254","1"
"TT16428494","Закрыта","26.07.2021 15:24:58","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 7:24:58","нет","697","Technology TT","697","1"
"TT16428496","Закрыта","26.07.2021 15:24:59","Администрирование","Одобрение ЭРФ","Переоформление","27.07.2021 15:24:59","нет","1254","OBO","1254","1"
"TT16428497","Закрыта","26.07.2021 15:25:01","Администрирование","Одобрение ЭРФ","Переоформление","27.07.2021 15:25:01","нет","1253","OBO","1253","1"
"TT16428498","Закрыта","26.07.2021 15:25:02","Администрирование","Одобрение ЭРФ","Переоформление","27.07.2021 15:25:02","нет","1254","OBO","1254","1"
"TT16428499","Закрыта","26.07.2021 15:25:08","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:25:08","нет","2666","OBO","2666","1"
"TT16428500","Закрыта","26.07.2021 15:25:09","Администрирование","Администрирование B2B","Подключение услуги РТК ШПД","19.08.2021 15:25:09","нет","64","CKBO B2B","64","1"
"TT16428501","Закрыта","26.07.2021 15:25:10","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 15:25:10","нет","10151","Мониторинг","10151","1"
"TT16428502","Закрыта","26.07.2021 15:25:14","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.11.2021 7:25:14","нет","696","Technology TT","696","1"
"TT16428504","Закрыта","26.07.2021 15:25:31","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:25:31","нет","1056","OBO","1056","1"
"TT16428505","Закрыта","26.07.2021 15:25:46","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.11.2021 7:25:46","нет","696","Technology TT","696","1"
"TT16428510","Закрыта","26.07.2021 15:25:57","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","29.07.2021 15:25:57","нет","1054","OBO","1054","1"
"TT16428511","Закрыта","26.07.2021 15:25:59","Претензия","Технологическая заявка","Слабое покрытие в помещении","25.11.2021 7:25:59","нет","695","Technology TT","695","1"
"TT16428512","Закрыта","26.07.2021 15:26:06","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:26:06","нет","1091","OBO","1091","1"
"TT16428513","Закрыта","26.07.2021 15:26:16","Претензия","Почта","obo_koordinator","29.07.2021 15:26:16","нет","13808","OBO","13808","1"
"TT16428514","Закрыта","26.07.2021 15:26:18","Претензия","Почта","obo_koordinator","29.07.2021 15:26:18","нет","41291","OBO","41291","1"
"TT16428515","Закрыта","26.07.2021 15:26:21","Претензия","Запрос надзорного органа","Срочный запрос","29.07.2021 15:26:21","да","15796","OBO","15796","1"
"TT16428516","Закрыта","26.07.2021 15:26:24","Администрирование","Администрирование B2C","Перечисление на номер телефона","10.08.2021 15:26:24","нет","17013","OBO","17013","1"
"TT16428517","Закрыта","26.07.2021 15:26:24","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:26:24","нет","695","Technology TT","695","1"
"TT16428518","Закрыта","26.07.2021 15:26:24","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","31.07.2021 15:26:24","нет","59","CKBO B2B","59","2"
"TT16428518","Закрыта","26.07.2021 15:26:24","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","31.07.2021 15:26:24","нет","59","Corp TVE","0","1"
"TT16428519","Закрыта","26.07.2021 15:26:27","Претензия","Запрос надзорного органа","Несрочный запрос","02.08.2021 15:26:27","да","22739","OBO","22739","1"
"TT16428520","Закрыта","26.07.2021 15:26:29","Претензия","Почта","obo_koordinator","29.07.2021 15:26:29","нет","13811","OBO","13811","1"
"TT16428521","Закрыта","26.07.2021 15:26:44","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:26:44","нет","1029","OBO","1029","1"
"TT16428522","Закрыта","26.07.2021 15:26:48","Администрирование","Администрирование B2C","Переформление по смерти абонента","31.07.2021 15:26:48","нет","1255","OBO","1255","1"
"TT16428523","Закрыта","26.07.2021 15:26:49","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:26:49","нет","2668","OBO","2668","1"
"TT16428524","Закрыта","26.07.2021 15:26:51","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:26:51","нет","4132","BO MOS","4132","1"
"TT16428525","Закрыта","26.07.2021 15:26:52","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","05.08.2021 15:26:52","нет","24607","OBO","24607","1"
"TT16428526","Закрыта","26.07.2021 15:26:55","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","29.07.2021 15:26:55","да","4464","Contact_Center","0","1"
"TT16428526","Закрыта","26.07.2021 15:26:55","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","29.07.2021 15:26:55","да","4464","Аритонов Андрей","4464","1"
"TT16428527","Закрыта","26.07.2021 15:27:09","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:27:09","нет","1251","OBO","1251","1"
"TT16428528","Закрыта","26.07.2021 15:27:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:27:27","нет","1173","OBO","1173","1"
"TT16428529","Закрыта","26.07.2021 15:27:31","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:27:31","нет","1253","OBO","1253","1"
"TT16428532","Закрыта","26.07.2021 15:27:57","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 7:27:57","нет","694","Technology TT","694","1"
"TT16428533","Закрыта","26.07.2021 15:27:58","Претензия","Бонусная программа","Программа Больше","02.08.2021 15:27:58","нет","2954","OBO","2954","2"
"TT16428533","Закрыта","26.07.2021 15:27:58","Претензия","Бонусная программа","Программа Больше","02.08.2021 15:27:58","нет","2954","LoyaltyProgram","0","1"
"TT16428535","Закрыта","26.07.2021 15:28:05","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:28:05","нет","1038","OBO","1038","1"
"TT16428537","Закрыта","26.07.2021 15:28:17","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 7:28:17","нет","693","Technology TT","693","1"
"TT16428538","Закрыта","26.07.2021 15:28:20","Претензия","Письменная претензия","Ответ на письменную претензию","25.08.2021 15:28:20","нет","31749","BO MOS","31749","1"
"TT16428538","Закрыта","26.07.2021 15:28:20","Претензия","Письменная претензия","Ответ на письменную претензию","25.08.2021 15:28:20","нет","31749","OBO","0","1"
"TT16428539","Закрыта","26.07.2021 15:28:29","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 15:28:29","нет","692","NPS","692","1"
"TT16428540","Закрыта","26.07.2021 15:28:46","Администрирование","Администрирование B2C","Перечисление на номер телефона","10.08.2021 15:28:46","нет","17027","OBO","17027","1"
"TT16428541","Закрыта","26.07.2021 15:28:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:28:47","нет","1170","OBO","1170","1"
"TT16428543","Закрыта","26.07.2021 15:28:51","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:28:51","нет","693","Technology TT","693","1"
"TT16428544","Закрыта","26.07.2021 15:28:56","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 15:28:56","нет","9946","Мониторинг","9946","1"
"TT16428545","Закрыта","26.07.2021 15:28:57","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.11.2021 7:28:57","нет","693","Technology TT","693","1"
"TT16428547","Закрыта","26.07.2021 15:29:18","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","29.07.2021 15:29:18","нет","1060","OBO","1060","1"
"TT16428548","Закрыта","26.07.2021 15:29:18","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 7:29:18","нет","692","Technology TT","692","1"
"TT16428549","Закрыта","26.07.2021 15:29:18","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:29:18","нет","1045","OBO","1045","1"
"TT16428550","Закрыта","26.07.2021 15:29:26","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:29:26","нет","2692","OBO","2692","1"
"TT16428551","Закрыта","26.07.2021 15:29:32","Претензия","Брендированные приложения","Живой баланс","29.07.2021 15:29:32","нет","33","OBO","33","1"
"TT16428552","Закрыта","26.07.2021 15:29:42","Претензия","Проблема с SPR","Статус услуги «Временно блокирована»","30.07.2021 15:29:42","нет","2723","OBO","2574","2"
"TT16428552","Закрыта","26.07.2021 15:29:42","Претензия","Проблема с SPR","Статус услуги «Временно блокирована»","30.07.2021 15:29:42","нет","2723","Billing Support","149","1"
"TT16428553","Закрыта","26.07.2021 15:29:44","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.08.2021 15:29:44","нет","14144","OBO","14144","1"
"TT16428555","Закрыта","26.07.2021 15:30:06","Администрирование","Администрирование B2B","Подключение услуги РТК ШПД","19.08.2021 15:30:06","нет","12695","Corp KRA","1340","1"
"TT16428555","Закрыта","26.07.2021 15:30:06","Администрирование","Администрирование B2B","Подключение услуги РТК ШПД","19.08.2021 15:30:06","нет","12695","CKBO B2B","11355","2"
"TT16428556","Закрыта","26.07.2021 15:30:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:30:07","нет","1087","OBO","1087","1"
"TT16428557","Закрыта","26.07.2021 15:30:09","Претензия","Сеть","Поиск сети","09.08.2021 15:30:09","нет","19840","Tech VRN","0","1"
"TT16428557","Закрыта","26.07.2021 15:30:09","Претензия","Сеть","Поиск сети","09.08.2021 15:30:09","нет","19840","OBO","19840","1"
"TT16428558","Закрыта","26.07.2021 15:30:32","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.11.2021 7:30:32","нет","691","Technology TT","691","1"
"TT16428559","Закрыта","26.07.2021 15:30:32","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:30:32","нет","1251","OBO","1251","1"
"TT16428560","Закрыта","26.07.2021 15:30:42","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:30:42","нет","1169","OBO","1169","1"
"TT16428561","Закрыта","26.07.2021 15:30:44","Претензия","CAMEL/внутрисетевой роуминг","Проблемы с передачей данных","29.07.2021 15:30:44","нет","1106","OBO","1106","1"
"TT16428562","Закрыта","26.07.2021 15:30:45","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 7:30:45","нет","691","Technology TT","691","1"
"TT16428563","Закрыта","26.07.2021 15:30:48","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:30:48","нет","1033","OBO","1033","1"
"TT16428564","Закрыта","26.07.2021 15:30:50","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 15:30:50","нет","690","NPS","690","1"
"TT16428565","Назначена на группу","26.07.2021 15:30:52","Администрирование","Администрирование B2B","Жалоба на подключение клиента","29.07.2021 15:30:52","нет","0","DS SMO","0","1"
"TT16428566","Закрыта","26.07.2021 15:30:59","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:30:59","нет","690","Technology TT","690","1"
"TT16428568","Закрыта","26.07.2021 15:31:12","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.11.2021 7:31:12","нет","690","Technology TT","690","1"
"TT16428569","Закрыта","26.07.2021 15:31:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","05.08.2021 15:31:17","нет","24611","OBO","24611","1"
"TT16428571","Закрыта","26.07.2021 15:31:28","Администрирование","Администрирование B2B","Запрос компенсации","29.07.2021 15:31:28","нет","66","CKBO B2B","66","1"
"TT16428572","Закрыта","26.07.2021 15:31:30","Претензия","Сеть","Поиск сети","29.07.2021 15:31:30","нет","4029","OBO","3997","1"
"TT16428572","Закрыта","26.07.2021 15:31:30","Претензия","Сеть","Поиск сети","29.07.2021 15:31:30","нет","4029","Tech MOS","30","1"
"TT16428572","Закрыта","26.07.2021 15:31:30","Претензия","Сеть","Поиск сети","29.07.2021 15:31:30","нет","4029","Tech MOS NEA","2","1"
"TT16428573","Закрыта","26.07.2021 15:31:32","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:31:32","нет","2681","OBO","2681","1"
"TT16428574","Закрыта","26.07.2021 15:31:32","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 7:31:32","нет","690","Technology TT","690","1"
"TT16428576","Закрыта","26.07.2021 15:31:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:31:37","нет","2686","OBO","2686","1"
"TT16428577","Закрыта","26.07.2021 15:31:48","Претензия","MNP","В заявлении отказано – есть долг - техническая","29.07.2021 15:31:48","нет","1439","OBO","287","1"
"TT16428577","Закрыта","26.07.2021 15:31:48","Претензия","MNP","В заявлении отказано – есть долг - техническая","29.07.2021 15:31:48","нет","1439","Billing Support","1152","1"
"TT16428580","Закрыта","26.07.2021 15:32:12","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:32:12","нет","689","Technology TT","689","1"
"TT16428581","Закрыта","26.07.2021 15:32:14","Претензия","NPS","Передача данных - Нет соединения","26.07.2022 15:32:14","нет","688","NPS","688","1"
"TT16428582","Закрыта","26.07.2021 15:32:21","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 15:32:21","нет","2702","OBO","2702","1"
"TT16428583","Закрыта","26.07.2021 15:32:32","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:32:32","нет","1030","OBO","1030","1"
"TT16428584","Закрыта","26.07.2021 15:32:35","Претензия","Тарификация","Роуминг","30.07.2021 15:32:35","нет","1117","OBO","1117","1"
"TT16428585","Закрыта","26.07.2021 15:32:40","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 15:32:40","нет","9982","Мониторинг","9982","1"
"TT16428586","Закрыта","26.07.2021 15:32:45","Претензия","Тарификация","Роуминг","30.07.2021 15:32:45","нет","2619","OBO","2619","1"
"TT16428587","Закрыта","26.07.2021 15:32:45","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 15:32:45","нет","688","NPS","688","1"
"TT16428588","Закрыта","26.07.2021 15:32:50","Претензия","SMS","Не отправить SMS на Tele2","27.07.2021 15:32:50","нет","933","OBO","933","1"
"TT16428589","Закрыта","26.07.2021 15:32:57","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:32:57","нет","689","Technology TT","689","1"
"TT16428590","Закрыта","26.07.2021 15:32:59","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 15:32:59","нет","1253","OBO","1253","1"
"TT16428591","Закрыта","26.07.2021 15:33:00","Администрирование","Администрирование B2C","Перечисление на номер телефона","10.08.2021 15:33:00","нет","9881","OBO","9881","1"
"TT16428592","Закрыта","26.07.2021 15:33:00","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:33:00","нет","688","Technology TT","688","1"
"TT16428594","Закрыта","26.07.2021 15:33:16","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 3:33:16","нет","1149","OBO","1149","1"
"TT16428595","Закрыта","26.07.2021 15:33:24","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 7:33:24","нет","688","Technology TT","688","1"
"TT16428596","Закрыта","26.07.2021 15:33:26","Администрирование","Администрирование B2C","Заявка на замену сим 4G","29.07.2021 15:33:26","нет","3023","OBO","3023","1"
"TT16428597","Закрыта","26.07.2021 15:33:32","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 7:33:32","нет","688","Technology TT","688","1"
"TT16428598","Закрыта","26.07.2021 15:33:33","Претензия","SMS нотификации от компании Теле2","Некорректный текст","29.07.2021 15:33:33","нет","4137","OBO","3555","4"
"TT16428598","Закрыта","26.07.2021 15:33:33","Претензия","SMS нотификации от компании Теле2","Некорректный текст","29.07.2021 15:33:33","нет","4137","NPD_CC_PCI_troubles","404","2"
"TT16428598","Закрыта","26.07.2021 15:33:33","Претензия","SMS нотификации от компании Теле2","Некорректный текст","29.07.2021 15:33:33","нет","4137","Billing Support","178","1"
"TT16428600","Закрыта","26.07.2021 15:33:40","Претензия","NPS","Передача данных - Нет соединения","26.07.2022 15:33:40","нет","687","NPS","687","1"
"TT16428601","Назначена на группу","26.07.2021 15:33:48","MVNO","Сеть (MVNO)","Поиск сети","29.07.2021 15:33:48","нет","2400","Tech SPB EAST","1977","1"
"TT16428601","Назначена на группу","26.07.2021 15:33:48","MVNO","Сеть (MVNO)","Поиск сети","29.07.2021 15:33:48","нет","2400","OBO","129","2"
"TT16428601","Назначена на группу","26.07.2021 15:33:48","MVNO","Сеть (MVNO)","Поиск сети","29.07.2021 15:33:48","нет","2400","SB L2","294","1"
"TT16428602","Закрыта","26.07.2021 15:33:51","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","25.09.2021 15:33:51","нет","77243","Координатор OBO","21","1"
"TT16428602","Закрыта","26.07.2021 15:33:51","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","25.09.2021 15:33:51","нет","77243","OBO","77222","2"
